baseline,count,repetition,updates_per_actor,create_total_ms,create_per_object_ms,pose_update_total_ms,pose_update_per_object_ms,shape_update_total_ms,shape_update_per_object_ms,no_op_total_ms,no_op_per_object_ms,destroy_total_ms,destroy_per_object_ms,actor_count,components_after_create,components_after_pose,components_after_shape,components_created_approx,components_destroyed_approx,components_reused_during_pose,components_reused_during_shape,component_names_reused_during_pose,component_names_reused_during_shape,descriptor_bytes,triangles_estimated,create_failures,pose_failures,shape_failures,no_op_failures,mode
legacy_semantic_proxy,100,3,5,50.09530000097584,0.5009530000097584,6.7411999916657805,0.013482399983331561,1.1915999930351973,0.011915999930351973,0.000300002284348011,3.00002284348011e-06,7.62060000852216,0.0762060000852216,100,436,436,436,436,436,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,100,4,5,42.45160000573378,0.4245160000573378,6.726899999193847,0.013453799998387694,1.2005000025965273,0.012005000025965273,0.000200001522898674,2.00001522898674e-06,7.584499995573424,0.07584499995573424,100,436,436,436,436,436,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,100,5,5,42.18260000925511,0.4218260000925511,6.76049999310635,0.0135209999862127,1.2030000070808455,0.012030000070808455,0.000200001522898674,2.00001522898674e-06,6.673900003079325,0.06673900003079325,100,436,436,436,436,436,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,100,6,5,51.056000011158176,0.5105600001115818,6.733400005032308,0.013466800010064617,1.3512999867089093,0.013512999867089093,0.000500003807246685,5.00003807246685e-06,9.379199997056276,0.09379199997056276,100,436,436,436,436,436,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,100,7,5,65.28589999652468,0.6528589999652468,7.309299995540641,0.014618599991081282,1.3344000035431236,0.013344000035431236,0.000400003045797348,4.00003045797348e-06,9.219300001859665,0.09219300001859665,100,436,436,436,436,436,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,100,8,5,60.82480000623036,0.6082480000623036,7.841500002541579,0.01568300000508316,1.3586999994004145,0.013586999994004145,0.000400003045797348,4.00003045797348e-06,9.222499997122213,0.09222499997122213,100,436,436,436,436,436,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,100,9,5,64.00090000533964,0.6400090000533964,7.242499996209517,0.014484999992419034,1.2098000006517395,0.012098000006517395,0.000300002284348011,3.00002284348011e-06,7.881599987740628,0.07881599987740628,100,436,436,436,436,436,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,0,5,161.51309999986552,0.6460523999994621,19.0732999908505,0.0152586399926804,3.3816999930422753,0.013526799972169101,0.000700005330145359,2.800021320581436e-06,23.657499987166375,0.0946299999486655,250,1090,1090,1090,1090,1090,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,1,5,159.9883999879239,0.6399535999516957,19.724999991012737,0.01577999999281019,3.376699998625554,0.013506799994502217,0.000500003807246685,2.00001522898674e-06,23.477199996705167,0.09390879998682067,250,1090,1090,1090,1090,1090,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,2,5,145.92149999225512,0.5836859999690205,18.68540000577923,0.014948320004623383,3.125699993688613,0.012502799974754453,0.0006999907782301307,2.7999631129205227e-06,18.26019999862183,0.07304079999448732,250,1090,1090,1090,1090,1090,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,3,5,142.676899995422,0.570707599981688,18.32970000396017,0.014663760003168136,3.417200001422316,0.013668800005689263,0.000400003045797348,1.600012183189392e-06,20.592499990016222,0.08236999996006489,250,1090,1090,1090,1090,1090,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,4,5,173.297300003469,0.693189200013876,19.331700008478947,0.015465360006783158,3.5961999965365976,0.01438479998614639,0.000500003807246685,2.00001522898674e-06,24.561899990658276,0.0982475999626331,250,1090,1090,1090,1090,1090,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,5,5,148.47410000220407,0.5938964000088163,18.822099998942576,0.01505767999915406,4.322300010244362,0.017289200040977448,0.0005999900167807937,2.3999600671231747e-06,24.430899997241795,0.09772359998896718,250,1090,1090,1090,1090,1090,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,6,5,168.7958999973489,0.6751835999893956,18.112500009010546,0.014490000007208436,3.7041000032331795,0.014816400012932718,0.000900006853044033,3.600027412176132e-06,20.745200003148057,0.08298080001259223,250,1090,1090,1090,1090,1090,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,7,5,129.48570000298787,0.5179428000119515,12.502899990067817,0.010002319992054254,2.9980999970575795,0.011992399988230318,0.0005999900167807937,2.3999600671231747e-06,21.66909999505151,0.08667639998020604,250,1090,1090,1090,1090,1090,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,8,5,164.96480000205338,0.6598592000082135,19.454099994618446,0.015563279995694757,3.3462999999755993,0.013385199999902397,0.000600004568696022,2.400018274784088e-06,24.817600002279505,0.09927040000911802,250,1090,1090,1090,1090,1090,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,250,9,5,171.6898000013316,0.6867592000053264,18.32950000243727,0.014663600001949818,3.052100000786595,0.01220840000314638,0.000300002284348011,1.200009137392044e-06,20.805899999686517,0.08322359999874607,250,1090,1090,1090,1090,1090,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,0,5,274.08079999440815,0.5481615999888163,39.90750000230037,0.015963000000920147,6.7229999986011535,0.013445999997202307,0.000500003807246685,1.00000761449337e-06,49.41279999911785,0.0988255999982357,500,2180,2180,2180,2180,2180,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,1,5,355.5805999931181,0.7111611999862362,42.53719998814631,0.017014879995258525,7.131100006517954,0.014262200013035908,0.0006999907782301307,1.3999815564602613e-06,51.22910000500269,0.10245820001000538,500,2180,2180,2180,2180,2180,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,2,5,327.08699999784585,0.6541739999956917,48.7381999992067,0.01949527999968268,8.334400001331232,0.016668800002662465,0.0009999930625781417,1.9999861251562834e-06,38.94159999617841,0.07788319999235682,500,2180,2180,2180,2180,2180,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,3,5,381.94979999389034,0.7638995999877807,47.660899988841265,0.019064359995536507,10.789499996462837,0.021578999992925674,0.0006999907782301307,1.3999815564602613e-06,58.42560000019148,0.11685120000038296,500,2180,2180,2180,2180,2180,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,4,5,364.2775000043912,0.7285550000087824,40.96080000454094,0.016384320001816378,6.784500001231208,0.013569000002462417,0.000600004568696022,1.200009137392044e-06,50.28870000387542,0.10057740000775084,500,2180,2180,2180,2180,2180,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,5,5,325.16219999524765,0.6503243999904953,39.65400000743102,0.01586160000297241,6.848299992270768,0.013696599984541535,0.0005999900167807937,1.1999800335615873e-06,46.36049999680836,0.09272099999361672,500,2180,2180,2180,2180,2180,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,6,5,327.60180000332184,0.6552036000066437,40.17710000334773,0.01607084000133909,12.746399996103719,0.025492799992207438,0.001500011421740055,3.00002284348011e-06,51.460400005453266,0.10292080001090653,500,2180,2180,2180,2180,2180,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,7,5,322.4661999993259,0.6449323999986518,43.58969999884721,0.017435879999538884,7.848900000681169,0.01569780000136234,0.000700005330145359,1.400010660290718e-06,49.9400999979116,0.0998801999958232,500,2180,2180,2180,2180,2180,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,8,5,412.51190000912175,0.8250238000182435,86.78209999925457,0.03471283999970183,15.264699992258102,0.030529399984516203,0.003100009053014219,6.200018106028438e-06,79.43240000167862,0.15886480000335723,500,2180,2180,2180,2180,2180,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
legacy_semantic_proxy,500,9,5,623.3437000046251,1.2466874000092503,110.78190000262111,0.044312760001048446,10.622800007695332,0.021245600015390664,0.0012999953469261527,2.5999906938523054e-06,62.8965999931097,0.1257931999862194,500,2180,2180,2180,2180,2180,1,1,1,1,0,,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,0,5,25.69969999603927,2.569969999603927,2.513400002499111,0.05026800004998222,0.6161000055726618,0.061610000557266176,0.16509999113623053,0.016509999113623053,2.0835000032093376,0.20835000032093376,10,110,110,110,110,110,1,1,1,1,56651,8040,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,1,5,12.890900005004369,1.2890900005004369,1.673599996138364,0.03347199992276728,0.36839999665971845,0.036839999665971845,0.10379999002907425,0.010379999002907425,1.524399995105341,0.1524399995105341,10,110,110,110,110,110,1,1,1,1,56651,8040,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,2,5,61.28180000814609,6.128180000814609,2.111599998897873,0.04223199997795746,0.5020000098738819,0.050200000987388194,0.12769999739248306,0.012769999739248306,1.931999999214895,0.1931999999214895,10,110,110,110,110,110,1,1,1,1,56651,8040,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,3,5,31.016400011139922,3.101640001113992,5.404700001236051,0.10809400002472103,0.5537999968510121,0.05537999968510121,0.14370000280905515,0.014370000280905515,2.155599999241531,0.2155599999241531,10,110,110,110,110,110,1,1,1,1,56651,8040,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,4,5,15.5086000013398,1.55086000013398,1.4436000055866316,0.028872000111732632,0.3299999953014776,0.03299999953014776,0.09649999265093356,0.009649999265093356,1.5236000035656616,0.15236000035656616,10,110,110,110,110,110,1,1,1,1,56651,8040,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,5,5,15.327699991757981,1.5327699991757981,1.591100008226931,0.03182200016453862,0.41969999438151717,0.04196999943815172,0.1033000007737428,0.01033000007737428,1.688000003923662,0.1688000003923662,10,110,110,110,110,110,1,1,1,1,56651,8040,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,6,5,17.833599995356053,1.7833599995356053,1.9647000008262694,0.03929400001652539,0.4724999889731407,0.04724999889731407,0.09789998875930905,0.009789998875930905,2.0118999964324757,0.20118999964324757,10,110,110,110,110,110,1,1,1,1,56651,8040,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,7,5,51.91249999916181,5.191249999916181,5.7434999907854944,0.11486999981570989,0.47559999802615494,0.047559999802615494,0.09729999874252826,0.009729999874252826,1.8650999991223216,0.18650999991223216,10,110,110,110,110,110,1,1,1,1,56651,8040,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,8,5,39.895699999760836,3.9895699999760836,1.9866999937221408,0.039733999874442816,0.34550001146271825,0.034550001146271825,0.1453000004403293,0.014530000044032931,1.6352999955415726,0.16352999955415726,10,110,110,110,110,110,1,1,1,1,56651,8040,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,10,9,5,33.82680000504479,3.382680000504479,1.9309000053908676,0.03861800010781735,0.47679999261163175,0.047679999261163175,0.1137000072048977,0.01137000072048977,2.2723000001860783,0.22723000001860783,10,110,110,110,110,110,1,1,1,1,56651,8040,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,50,0,5,41.48929999792017,0.8297859999584034,5.887999999686144,0.023551999998744577,1.3426000077743083,0.026852000155486166,0.4344000044511631,0.008688000089023262,5.179199986741878,0.10358399973483756,50,268,268,268,268,268,1,1,1,1,237482,11648,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,50,1,5,39.87349999079015,0.797469999815803,6.498900009319186,0.025995600037276745,1.578199997311458,0.03156399994622916,0.4828999954042956,0.009657999908085912,4.0640999941388145,0.08128199988277629,50,268,268,268,268,268,1,1,1,1,237482,11648,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,50,2,5,38.26280000794213,0.7652560001588427,6.6202999878441915,0.026481199951376766,0.970599998254329,0.01941199996508658,0.4470999992918223,0.008941999985836446,4.861599998548627,0.09723199997097254,50,268,268,268,268,268,1,1,1,1,237482,11648,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,50,3,5,41.59939999226481,0.8319879998452961,7.304599988856353,0.02921839995542541,1.6804000042611733,0.033608000085223466,0.4763000033563003,0.009526000067126006,4.5824000117136165,0.09164800023427233,50,268,268,268,268,268,1,1,1,1,237482,11648,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,50,4,5,36.15079999144655,0.7230159998289309,5.881800010683946,0.023527200042735785,1.291199994739145,0.0258239998947829,0.4237000102875754,0.008474000205751508,4.822699993383139,0.09645399986766279,50,268,268,268,268,268,1,1,1,1,237482,11648,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,50,5,5,35.6993000023067,0.713986000046134,5.951599989202805,0.02380639995681122,1.2700999941444024,0.02540199988288805,0.4230999911669642,0.008461999823339283,4.948100002366118,0.09896200004732236,50,268,268,268,268,268,1,1,1,1,237482,11648,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,50,6,5,36.80919999897014,0.7361839999794029,5.786599998828024,0.023146399995312095,1.2627999967662618,0.025255999935325235,0.42100000428035855,0.008420000085607171,5.074400003650226,0.10148800007300451,50,268,268,268,268,268,1,1,1,1,237482,11648,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,50,7,5,47.25630000757519,0.9451260001515038,7.3564000049373135,0.029425600019749254,1.6657000087434426,0.03331400017486885,0.4954000032739714,0.009908000065479428,5.979100009426475,0.11958200018852949,50,268,268,268,268,268,1,1,1,1,237482,11648,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,50,8,5,47.08649999520276,0.9417299999040551,7.451299999956973,0.02980519999982789,1.6230000037467107,0.032460000074934214,0.5183000030228868,0.010366000060457736,6.035899990820326,0.12071799981640652,50,268,268,268,268,268,1,1,1,1,237482,11648,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,50,9,5,46.38040000281762,0.9276080000563525,7.467899995390326,0.029871599981561303,1.6277999966405332,0.032555999932810664,0.494699997943826,0.00989399995887652,6.067299997084774,0.12134599994169548,50,268,268,268,268,268,1,1,1,1,237482,11648,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,100,0,5,97.94580000743736,0.9794580000743736,15.697900002123788,0.031395800004247576,3.3798999938881025,0.033798999938881025,0.9855999960564077,0.009855999960564077,12.331599995377474,0.12331599995377474,100,536,536,536,536,536,1,1,1,1,474964,23296,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,100,1,5,96.88610000011977,0.9688610000011977,12.647399998968467,0.025294799997936934,3.108699995209463,0.03108699995209463,0.9901000012177974,0.009901000012177974,11.423700008890592,0.11423700008890592,100,536,536,536,536,536,1,1,1,1,474964,23296,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,100,2,5,86.26850000291597,0.8626850000291597,14.339100001961924,0.02867820000392385,3.2506999996257946,0.032506999996257946,0.9845000022323802,0.009845000022323802,11.529399998835288,0.11529399998835288,100,536,536,536,536,536,1,1,1,1,474964,23296,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,100,3,5,95.68480000598356,0.9568480000598356,14.066000003367662,0.028132000006735325,3.1739999976707622,0.03173999997670762,0.9760999964782968,0.009760999964782968,11.71279999834951,0.1171279999834951,100,536,536,536,536,536,1,1,1,1,474964,23296,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,100,4,5,95.66950000589713,0.9566950000589713,13.890300004277378,0.027780600008554757,3.08690000383649,0.030869000038364902,0.9697999921627343,0.009697999921627343,11.255599994910881,0.11255599994910881,100,536,536,536,536,536,1,1,1,1,474964,23296,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,100,5,5,95.1814000000013,0.951814000000013,13.869500005966984,0.027739000011933967,3.0885000014677644,0.030885000014677644,0.9685000113677233,0.009685000113677233,12.211000008392148,0.12211000008392148,100,536,536,536,536,536,1,1,1,1,474964,23296,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,100,6,5,95.87199999077711,0.9587199999077711,13.81079999555368,0.02762159999110736,3.105900002992712,0.03105900002992712,0.9820999985095114,0.009820999985095114,11.150499994982965,0.11150499994982965,100,536,536,536,536,536,1,1,1,1,474964,23296,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,100,7,5,95.79360000498127,0.9579360000498127,13.99219999439083,0.02798439998878166,3.108999997493811,0.03108999997493811,0.9643000084906816,0.009643000084906816,11.468500000773929,0.11468500000773929,100,536,536,536,536,536,1,1,1,1,474964,23296,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,100,8,5,96.23519999149721,0.9623519999149721,13.832399999955669,0.027664799999911338,3.082299997913651,0.03082299997913651,0.9891999943647534,0.009891999943647534,11.771600009524263,0.11771600009524263,100,536,536,536,536,536,1,1,1,1,474964,23296,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,100,9,5,92.35370000533294,0.9235370000533294,9.895299997879192,0.019790599995758384,2.288200004841201,0.02288200004841201,0.6010000070091337,0.006010000070091337,7.5890000007348135,0.07589000000734814,100,536,536,536,536,536,1,1,1,1,474964,23296,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,250,0,5,242.50259999826085,0.9700103999930434,40.918800004874356,0.032735040003899485,9.029299995745532,0.03611719998298213,2.6932999899145216,0.010773199959658086,29.50639999471605,0.11802559997886419,250,1340,1340,1340,1340,1340,1,1,1,1,1187436,58240,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,250,1,5,274.80429998831823,1.099217199953273,42.923599990899675,0.03433887999271974,9.018400000059046,0.03607360000023618,2.9352999990805984,0.011741199996322393,33.334100007778034,0.13333640003111213,250,1340,1340,1340,1340,1340,1,1,1,1,1187436,58240,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,250,2,5,254.96510000084527,1.019860400003381,34.60529999574646,0.027684239996597172,7.50950000656303,0.03003800002625212,2.48019999708049,0.00992079998832196,30.476400002953596,0.12190560001181439,250,1340,1340,1340,1340,1340,1,1,1,1,1187436,58240,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,250,3,5,244.0264000033494,0.9761056000133976,32.76020000339486,0.026208160002715884,5.695200001355261,0.022780800005421042,2.4114999978337437,0.009645999991334975,29.850699997041374,0.1194027999881655,250,1340,1340,1340,1340,1340,1,1,1,1,1187436,58240,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,250,4,5,246.73140000959393,0.9869256000383757,35.41139999288134,0.028329119994305076,7.787599999574013,0.031150399998296052,2.4357999936910346,0.009743199974764138,29.668700008187443,0.11867480003274977,250,1340,1340,1340,1340,1340,1,1,1,1,1187436,58240,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,250,5,5,233.4569999948144,0.9338279999792576,33.24040000734385,0.02659232000587508,7.7129999990575016,0.030851999996230006,2.3904999980004504,0.009561999992001802,29.873999999836087,0.11949599999934435,250,1340,1340,1340,1340,1340,1,1,1,1,1187436,58240,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,250,6,5,236.49660000228323,0.9459864000091329,34.5173999958206,0.027613919996656477,6.837900000391528,0.027351600001566112,2.089799992972985,0.00835919997189194,24.325399994268082,0.09730159997707233,250,1340,1340,1340,1340,1340,1,1,1,1,1187436,58240,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,250,7,5,186.05689999822062,0.7442275999928825,34.393800000543706,0.027515040000434966,7.44440000562463,0.029777600022498518,2.161800002795644,0.008647200011182576,24.454500002320856,0.09781800000928342,250,1340,1340,1340,1340,1340,1,1,1,1,1187436,58240,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,250,8,5,184.9554999935208,0.7398219999740832,31.442599996807985,0.02515407999744639,6.625000009080395,0.02650000003632158,2.0824999955948442,0.008329999982379377,25.631399999838322,0.10252559999935329,250,1340,1340,1340,1340,1340,1,1,1,1,1187436,58240,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,250,9,5,181.34619999909773,0.7253847999963909,33.4047000069404,0.02672376000555232,7.4145999969914556,0.029658399987965822,2.1421999990707263,0.008568799996282905,26.784699992276728,0.10713879996910691,250,1340,1340,1340,1340,1340,1,1,1,1,1187436,58240,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,500,0,5,443.6022000008961,0.8872044000017922,73.79719999153167,0.02951887999661267,12.982000000192784,0.025964000000385568,3.3380000095348805,0.006676000019069761,49.72890000499319,0.09945780000998639,500,2680,2680,2680,2680,2680,1,1,1,1,2374872,116480,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,500,1,5,506.5484000078868,1.0130968000157736,72.11510000342969,0.028846040001371875,16.866800011484884,0.03373360002296977,4.808300000149757,0.009616600000299513,61.9447999924887,0.1238895999849774,500,2680,2680,2680,2680,2680,1,1,1,1,2374872,116480,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,500,2,5,519.6785000007367,1.0393570000014734,71.59770000725985,0.02863908000290394,15.022399995359592,0.030044799990719184,4.777900001499802,0.009555800002999604,60.04969999776222,0.12009939999552444,500,2680,2680,2680,2680,2680,1,1,1,1,2374872,116480,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,500,3,5,531.3374999968801,1.0626749999937601,80.44540000264533,0.03217816000105813,17.07979998900555,0.0341595999780111,4.939999998896383,0.009879999997792765,60.6738999922527,0.1213477999845054,500,2680,2680,2680,2680,2680,1,1,1,1,2374872,116480,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,500,4,5,506.4098000002559,1.0128196000005119,77.11170001130085,0.030844680004520342,19.23249999526888,0.03846499999053776,3.2373000140069053,0.0064746000280138105,58.823600003961474,0.11764720000792295,500,2680,2680,2680,2680,2680,1,1,1,1,2374872,116480,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,500,5,5,488.6750000005122,0.9773500000010245,72.98189999710303,0.02919275999884121,17.014400000334717,0.034028800000669435,4.874200007179752,0.009748400014359504,64.59549999271985,0.1291909999854397,500,2680,2680,2680,2680,2680,1,1,1,1,2374872,116480,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,500,6,5,518.3436999941478,1.0366873999882955,78.03489999787416,0.031213959999149665,17.575200006831437,0.035150400013662875,4.85599999956321,0.00971199999912642,51.67119999532588,0.10334239999065176,500,2680,2680,2680,2680,2680,1,1,1,1,2374872,116480,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,500,7,5,527.24360000866,1.05448720001732,73.66959999490064,0.029467839997960255,15.684099998907186,0.03136819999781437,4.814200001419522,0.009628400002839044,47.554199991282076,0.09510839998256415,500,2680,2680,2680,2680,2680,1,1,1,1,2374872,116480,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,500,8,5,527.2166000067955,1.054433200013591,71.24749998911284,0.028498999995645136,15.228399992338382,0.030456799984676763,4.837999993469566,0.009675999986939132,63.41810000594705,0.1268362000118941,500,2680,2680,2680,2680,2680,1,1,1,1,2374872,116480,0,0,0,0,Editor-Cmd actor microbenchmark
sppa_desc,500,9,5,517.7658000029624,1.0355316000059247,71.69050000084098,0.028676200000336393,18.290699998033233,0.036581399996066466,4.802299998118542,0.009604599996237084,61.77190000016708,0.12354380000033416,500,2680,2680,2680,2680,2680,1,1,1,1,2374872,116480,0,0,0,0,Editor-Cmd actor microbenchmark
