frame_idx,t_rel_s,t_unix,lat,lon,alt_msl,rel_alt,roll,pitch,yaw
287,4.906540,1783330733.160,42.1425579,-1.5883814,303.52,47.14,1.66,-6.56,73.60
288,4.923636,1783330733.177,42.1425580,-1.5883795,303.54,47.16,1.62,-6.55,73.61
289,4.940732,1783330733.194,42.1425606,-1.5883789,303.35,46.97,1.58,-6.54,73.62
290,4.957827,1783330733.211,42.1425607,-1.5883772,303.37,46.99,1.54,-6.53,73.62
291,4.974923,1783330733.228,42.1425608,-1.5883754,303.38,47.00,1.51,-6.54,73.63
292,4.992019,1783330733.245,42.1425610,-1.5883737,303.40,47.02,1.48,-6.55,73.63
293,5.009115,1783330733.262,42.1425611,-1.5883720,303.42,47.04,1.44,-6.55,73.64
294,5.026211,1783330733.279,42.1425613,-1.5883703,303.43,47.05,1.41,-6.56,73.64
295,5.043307,1783330733.296,42.1425614,-1.5883686,303.45,47.07,1.38,-6.57,73.65
296,5.060403,1783330733.313,42.1425615,-1.5883669,303.47,47.09,1.38,-6.54,73.66
297,5.077499,1783330733.330,42.1425617,-1.5883652,303.49,47.11,1.38,-6.51,73.66
298,5.094595,1783330733.348,42.1425618,-1.5883635,303.50,47.12,1.39,-6.48,73.67
299,5.111691,1783330733.365,42.1425619,-1.5883618,303.52,47.14,1.40,-6.44,73.68
300,5.128787,1783330733.382,42.1425621,-1.5883600,303.54,47.16,1.40,-6.41,73.68
301,5.145883,1783330733.399,42.1425646,-1.5883594,303.35,46.97,1.41,-6.37,73.69
302,5.162979,1783330733.416,42.1425648,-1.5883575,303.36,46.98,1.41,-6.35,73.69
303,5.180075,1783330733.433,42.1425649,-1.5883556,303.38,47.00,1.41,-6.33,73.69
304,5.197171,1783330733.450,42.1425650,-1.5883537,303.40,47.02,1.41,-6.31,73.69
305,5.214267,1783330733.467,42.1425652,-1.5883519,303.42,47.04,1.40,-6.28,73.69
306,5.231363,1783330733.484,42.1425653,-1.5883500,303.44,47.06,1.40,-6.26,73.69
307,5.248459,1783330733.501,42.1425655,-1.5883481,303.46,47.08,1.40,-6.24,73.69
308,5.265555,1783330733.519,42.1425656,-1.5883462,303.48,47.10,1.42,-6.22,73.69
309,5.282651,1783330733.536,42.1425658,-1.5883443,303.50,47.12,1.43,-6.21,73.69
310,5.299747,1783330733.553,42.1425659,-1.5883424,303.52,47.14,1.45,-6.19,73.70
311,5.316843,1783330733.570,42.1425673,-1.5883500,303.29,46.91,1.46,-6.18,73.70
312,5.333939,1783330733.587,42.1425685,-1.5883420,303.31,46.93,1.48,-6.16,73.70
313,5.351034,1783330733.604,42.1425686,-1.5883403,303.33,46.95,1.50,-6.14,73.70
314,5.368130,1783330733.621,42.1425688,-1.5883386,303.35,46.97,1.52,-6.09,73.73
315,5.385226,1783330733.638,42.1425689,-1.5883369,303.36,46.98,1.55,-6.03,73.75
316,5.402322,1783330733.655,42.1425690,-1.5883352,303.38,47.00,1.58,-5.98,73.77
317,5.419418,1783330733.672,42.1425692,-1.5883335,303.40,47.02,1.60,-5.92,73.79
318,5.436514,1783330733.690,42.1425693,-1.5883318,303.41,47.03,1.63,-5.87,73.82
319,5.453610,1783330733.707,42.1425694,-1.5883301,303.43,47.05,1.66,-5.84,73.83
320,5.470706,1783330733.724,42.1425695,-1.5883284,303.45,47.07,1.67,-5.87,73.83
321,5.487802,1783330733.741,42.1425697,-1.5883267,303.47,47.09,1.69,-5.89,73.83
322,5.504898,1783330733.758,42.1425698,-1.5883250,303.48,47.10,1.71,-5.92,73.82
323,5.521994,1783330733.775,42.1425699,-1.5883233,303.50,47.12,1.72,-5.95,73.82
324,5.539090,1783330733.792,42.1425724,-1.5883229,303.31,46.93,1.74,-5.98,73.82
325,5.556186,1783330733.809,42.1425726,-1.5883213,303.32,46.94,1.73,-6.02,73.83
326,5.573282,1783330733.826,42.1425727,-1.5883198,303.34,46.96,1.69,-6.07,73.85
327,5.590378,1783330733.843,42.1425728,-1.5883182,303.35,46.97,1.64,-6.12,73.86
328,5.607474,1783330733.860,42.1425729,-1.5883166,303.37,46.99,1.60,-6.17,73.88
329,5.624570,1783330733.878,42.1425730,-1.5883151,303.38,47.00,1.56,-6.23,73.90
330,5.641666,1783330733.895,42.1425731,-1.5883135,303.40,47.02,1.52,-6.28,73.91
331,5.658762,1783330733.912,42.1425733,-1.5883120,303.41,47.03,1.48,-6.29,73.92
332,5.675858,1783330733.929,42.1425734,-1.5883104,303.43,47.05,1.45,-6.28,73.92
333,5.692954,1783330733.946,42.1425735,-1.5883088,303.45,47.07,1.42,-6.26,73.92
334,5.710050,1783330733.963,42.1425736,-1.5883073,303.46,47.08,1.39,-6.25,73.92
335,5.727146,1783330733.980,42.1425737,-1.5883057,303.48,47.10,1.37,-6.24,73.92
336,5.744241,1783330733.997,42.1425738,-1.5883042,303.49,47.11,1.34,-6.22,73.92
337,5.761337,1783330734.014,42.1425764,-1.5883035,303.30,46.92,1.30,-6.24,73.93
338,5.778433,1783330734.031,42.1425766,-1.5883014,303.32,46.94,1.26,-6.27,73.94
339,5.795529,1783330734.049,42.1425767,-1.5882992,303.35,46.97,1.22,-6.29,73.95
340,5.812625,1783330734.066,42.1425769,-1.5882971,303.37,46.99,1.19,-6.32,73.96
341,5.829721,1783330734.083,42.1425771,-1.5882950,303.39,47.01,1.15,-6.34,73.97
342,5.846817,1783330734.100,42.1425772,-1.5882928,303.41,47.03,1.11,-6.37,73.98
343,5.863913,1783330734.117,42.1425774,-1.5882907,303.44,47.06,1.07,-6.34,73.99
344,5.881009,1783330734.134,42.1425776,-1.5882885,303.46,47.08,1.03,-6.31,74.01
345,5.898105,1783330734.151,42.1425778,-1.5882864,303.48,47.10,0.99,-6.28,74.03
346,5.915201,1783330734.168,42.1425788,-1.5882944,303.26,46.88,0.96,-6.25,74.04
347,5.932297,1783330734.185,42.1425824,-1.5882869,303.09,46.71,0.92,-6.22,74.06
348,5.949393,1783330734.202,42.1425804,-1.5882840,303.30,46.92,0.88,-6.19,74.07
349,5.966489,1783330734.219,42.1425806,-1.5882821,303.32,46.94,0.86,-6.16,74.06
350,5.983585,1783330734.237,42.1425807,-1.5882802,303.34,46.96,0.84,-6.13,74.04
351,6.000681,1783330734.254,42.1425808,-1.5882783,303.36,46.98,0.82,-6.10,74.03
352,6.017777,1783330734.271,42.1425810,-1.5882764,303.38,47.00,0.80,-6.07,74.02
353,6.034873,1783330734.288,42.1425811,-1.5882745,303.40,47.02,0.78,-6.04,74.01
354,6.051969,1783330734.305,42.1425812,-1.5882726,303.42,47.04,0.76,-6.02,74.00
355,6.069065,1783330734.322,42.1425814,-1.5882707,303.44,47.06,0.74,-6.03,74.02
356,6.086161,1783330734.339,42.1425815,-1.5882688,303.46,47.08,0.73,-6.05,74.03
357,6.103257,1783330734.356,42.1425816,-1.5882669,303.48,47.10,0.72,-6.06,74.04
358,6.120353,1783330734.373,42.1425838,-1.5882734,303.21,46.83,0.70,-6.07,74.06
359,6.137448,1783330734.390,42.1425841,-1.5882666,303.29,46.91,0.69,-6.08,74.07
360,6.154544,1783330734.408,42.1425843,-1.5882649,303.30,46.92,0.68,-6.05,74.08
361,6.171640,1783330734.425,42.1425844,-1.5882632,303.32,46.94,0.68,-5.96,74.08
362,6.188736,1783330734.442,42.1425846,-1.5882615,303.34,46.96,0.69,-5.86,74.08
363,6.205832,1783330734.459,42.1425847,-1.5882597,303.35,46.97,0.69,-5.77,74.09
364,6.222928,1783330734.476,42.1425848,-1.5882580,303.37,46.99,0.70,-5.67,74.09
365,6.240024,1783330734.493,42.1425850,-1.5882563,303.39,47.01,0.70,-5.57,74.09
366,6.257120,1783330734.510,42.1425851,-1.5882546,303.40,47.02,0.69,-5.54,74.09
367,6.274216,1783330734.527,42.1425852,-1.5882529,303.42,47.04,0.67,-5.55,74.08
368,6.291312,1783330734.544,42.1425854,-1.5882512,303.44,47.06,0.66,-5.56,74.07
369,6.308408,1783330734.561,42.1425855,-1.5882495,303.46,47.08,0.64,-5.57,74.06
370,6.325504,1783330734.579,42.1425856,-1.5882478,303.47,47.09,0.62,-5.58,74.05
371,6.342600,1783330734.596,42.1425882,-1.5882474,303.28,46.90,0.61,-5.59,74.04
372,6.359696,1783330734.613,42.1425883,-1.5882457,303.30,46.92,0.61,-5.53,74.05
373,6.376792,1783330734.630,42.1425884,-1.5882440,303.31,46.93,0.61,-5.45,74.07
374,6.393888,1783330734.647,42.1425886,-1.5882423,303.33,46.95,0.62,-5.36,74.10
375,6.410984,1783330734.664,42.1425887,-1.5882406,303.35,46.97,0.63,-5.28,74.12
376,6.428080,1783330734.681,42.1425888,-1.5882389,303.37,46.99,0.64,-5.20,74.14
377,6.445176,1783330734.698,42.1425889,-1.5882372,303.38,47.00,0.65,-5.11,74.16
378,6.462272,1783330734.715,42.1425891,-1.5882355,303.40,47.02,0.66,-5.01,74.15
379,6.479368,1783330734.732,42.1425892,-1.5882338,303.42,47.04,0.66,-4.89,74.13
380,6.496464,1783330734.749,42.1425893,-1.5882321,303.43,47.05,0.67,-4.78,74.12
381,6.513560,1783330734.767,42.1425895,-1.5882304,303.45,47.07,0.68,-4.67,74.11
382,6.530655,1783330734.784,42.1425896,-1.5882287,303.47,47.09,0.68,-4.56,74.09
383,6.547751,1783330734.801,42.1425921,-1.5882282,303.27,46.89,0.69,-4.45,74.08
384,6.564847,1783330734.818,42.1425922,-1.5882265,303.29,46.91,0.69,-4.30,74.10
385,6.581943,1783330734.835,42.1425924,-1.5882248,303.31,46.93,0.70,-4.16,74.11
386,6.599039,1783330734.852,42.1425925,-1.5882231,303.33,46.95,0.70,-4.01,74.13
387,6.616135,1783330734.869,42.1425926,-1.5882214,303.35,46.97,0.70,-3.86,74.14
388,6.633231,1783330734.886,42.1425928,-1.5882197,303.37,46.99,0.71,-3.72,74.16
389,6.650327,1783330734.903,42.1425929,-1.5882180,303.39,47.01,0.71,-3.56,74.17
390,6.667423,1783330734.920,42.1425930,-1.5882163,303.41,47.03,0.69,-3.39,74.17
391,6.684519,1783330734.938,42.1425931,-1.5882146,303.43,47.05,0.67,-3.21,74.16
392,6.701615,1783330734.955,42.1425933,-1.5882129,303.44,47.06,0.66,-3.04,74.16
393,6.718711,1783330734.972,42.1425934,-1.5882112,303.46,47.08,0.64,-2.86,74.16
394,6.735807,1783330734.989,42.1425946,-1.5882193,303.22,46.84,0.62,-2.68,74.15
395,6.752903,1783330735.006,42.1425959,-1.5882111,303.25,46.87,0.61,-2.51,74.15
396,6.769999,1783330735.023,42.1425960,-1.5882092,303.27,46.89,0.60,-2.34,74.14
397,6.787095,1783330735.040,42.1425962,-1.5882073,303.29,46.91,0.60,-2.17,74.13
398,6.804191,1783330735.057,42.1425963,-1.5882054,303.32,46.94,0.59,-2.01,74.12
399,6.821287,1783330735.074,42.1425965,-1.5882036,303.34,46.96,0.59,-1.84,74.11
400,6.838383,1783330735.091,42.1425966,-1.5882017,303.36,46.98,0.58,-1.67,74.10
401,6.855479,1783330735.108,42.1425968,-1.5881998,303.38,47.00,0.60,-1.55,74.10
402,6.872575,1783330735.126,42.1425969,-1.5881979,303.40,47.02,0.64,-1.49,74.09
403,6.889671,1783330735.143,42.1425970,-1.5881961,303.43,47.05,0.68,-1.43,74.08
404,6.906767,1783330735.160,42.1425972,-1.5881942,303.45,47.07,0.73,-1.36,74.08
405,6.923862,1783330735.177,42.1425973,-1.5881923,303.47,47.09,0.77,-1.30,74.07
406,6.940958,1783330735.194,42.1425999,-1.5881918,303.26,46.88,0.81,-1.24,74.06
407,6.958054,1783330735.211,42.1426000,-1.5881899,303.28,46.90,0.85,-1.15,74.06
408,6.975150,1783330735.228,42.1426001,-1.5881881,303.31,46.93,0.88,-1.05,74.05
409,6.992246,1783330735.245,42.1426003,-1.5881863,303.33,46.95,0.92,-0.96,74.05
410,7.009342,1783330735.262,42.1426004,-1.5881844,303.35,46.97,0.95,-0.86,74.05
411,7.026438,1783330735.279,42.1426005,-1.5881826,303.38,47.00,0.99,-0.76,74.04
412,7.043534,1783330735.297,42.1426007,-1.5881807,303.40,47.02,1.02,-0.66,74.04
413,7.060630,1783330735.314,42.1426008,-1.5881789,303.42,47.04,1.03,-0.56,74.04
414,7.077726,1783330735.331,42.1426009,-1.5881771,303.44,47.06,1.04,-0.45,74.03
415,7.094822,1783330735.348,42.1426011,-1.5881752,303.47,47.09,1.04,-0.34,74.03
416,7.111918,1783330735.365,42.1426012,-1.5881734,303.49,47.11,1.05,-0.23,74.03
417,7.129014,1783330735.382,42.1426051,-1.5881772,303.06,46.68,1.05,-0.12,74.02
418,7.146110,1783330735.399,42.1426037,-1.5881733,303.26,46.88,1.06,-0.01,74.02
419,7.163206,1783330735.416,42.1426038,-1.5881717,303.28,46.90,1.08,0.10,74.01
420,7.180302,1783330735.433,42.1426039,-1.5881700,303.30,46.92,1.11,0.21,74.01
421,7.197398,1783330735.450,42.1426040,-1.5881684,303.33,46.95,1.13,0.33,74.00
422,7.214494,1783330735.467,42.1426041,-1.5881668,303.35,46.97,1.15,0.44,73.99
423,7.231590,1783330735.485,42.1426042,-1.5881652,303.37,46.99,1.18,0.55,73.99
424,7.248686,1783330735.502,42.1426044,-1.5881635,303.40,47.02,1.20,0.66,73.98
425,7.265782,1783330735.519,42.1426045,-1.5881619,303.42,47.04,1.23,0.74,73.97
426,7.282878,1783330735.536,42.1426046,-1.5881603,303.44,47.06,1.26,0.82,73.97
427,7.299974,1783330735.553,42.1426047,-1.5881587,303.47,47.09,1.29,0.90,73.96
428,7.317070,1783330735.570,42.1426048,-1.5881570,303.49,47.11,1.32,0.99,73.96
429,7.334165,1783330735.587,42.1426073,-1.5881568,303.25,46.87,1.36,1.07,73.95
430,7.351261,1783330735.604,42.1426074,-1.5881552,303.28,46.90,1.39,1.14,73.95
431,7.368357,1783330735.621,42.1426075,-1.5881537,303.30,46.92,1.43,1.16,73.94
432,7.385453,1783330735.638,42.1426076,-1.5881521,303.32,46.94,1.48,1.19,73.93
433,7.402549,1783330735.656,42.1426078,-1.5881505,303.35,46.97,1.52,1.21,73.93
434,7.419645,1783330735.673,42.1426079,-1.5881489,303.37,46.99,1.57,1.24,73.92
435,7.436741,1783330735.690,42.1426080,-1.5881473,303.40,47.02,1.61,1.26,73.91
436,7.453837,1783330735.707,42.1426081,-1.5881458,303.42,47.04,1.64,1.29,73.91
437,7.470933,1783330735.724,42.1426082,-1.5881442,303.44,47.06,1.65,1.32,73.89
438,7.488029,1783330735.741,42.1426083,-1.5881426,303.47,47.09,1.66,1.34,73.88
439,7.505125,1783330735.758,42.1426084,-1.5881410,303.49,47.11,1.66,1.37,73.86
440,7.522221,1783330735.775,42.1426085,-1.5881394,303.52,47.14,1.67,1.40,73.85
441,7.539317,1783330735.792,42.1426111,-1.5881393,303.27,46.89,1.68,1.43,73.84
442,7.556413,1783330735.809,42.1426112,-1.5881377,303.29,46.91,1.70,1.45,73.83
443,7.573509,1783330735.827,42.1426113,-1.5881362,303.32,46.94,1.74,1.46,73.83
444,7.590605,1783330735.844,42.1426114,-1.5881346,303.34,46.96,1.79,1.47,73.83
445,7.607701,1783330735.861,42.1426116,-1.5881331,303.37,46.99,1.83,1.48,73.83
446,7.624797,1783330735.878,42.1426117,-1.5881315,303.39,47.01,1.87,1.49,73.83
447,7.641893,1783330735.895,42.1426118,-1.5881300,303.41,47.03,1.92,1.50,73.83
448,7.658989,1783330735.912,42.1426119,-1.5881284,303.44,47.06,1.93,1.51,73.83
449,7.676085,1783330735.929,42.1426120,-1.5881269,303.46,47.08,1.93,1.52,73.83
450,7.693181,1783330735.946,42.1426121,-1.5881253,303.49,47.11,1.93,1.53,73.83
451,7.710277,1783330735.963,42.1426122,-1.5881238,303.51,47.13,1.92,1.54,73.84
452,7.727372,1783330735.980,42.1426123,-1.5881222,303.53,47.15,1.92,1.55,73.84
453,7.744468,1783330735.997,42.1426154,-1.5881273,303.10,46.72,1.92,1.56,73.84
454,7.761564,1783330736.015,42.1426150,-1.5881223,303.27,46.89,1.91,1.57,73.83
455,7.778660,1783330736.032,42.1426150,-1.5881204,303.30,46.92,1.90,1.58,73.82
456,7.795756,1783330736.049,42.1426151,-1.5881185,303.33,46.95,1.89,1.60,73.81
457,7.812852,1783330736.066,42.1426152,-1.5881167,303.36,46.98,1.87,1.61,73.80
458,7.829948,1783330736.083,42.1426153,-1.5881148,303.40,47.02,1.86,1.63,73.79
459,7.847044,1783330736.100,42.1426154,-1.5881129,303.43,47.05,1.85,1.64,73.78
460,7.864140,1783330736.117,42.1426155,-1.5881110,303.46,47.08,1.86,1.59,73.79
461,7.881236,1783330736.134,42.1426156,-1.5881092,303.49,47.11,1.87,1.53,73.80
462,7.898332,1783330736.151,42.1426157,-1.5881073,303.52,47.14,1.88,1.47,73.81
463,7.915428,1783330736.168,42.1426171,-1.5881145,303.21,46.83,1.88,1.42,73.81
464,7.932524,1783330736.186,42.1426184,-1.5881072,303.24,46.86,1.89,1.36,73.82
465,7.949620,1783330736.203,42.1426185,-1.5881057,303.27,46.89,1.90,1.31,73.83
466,7.966716,1783330736.220,42.1426185,-1.5881043,303.29,46.91,1.91,1.31,73.84
467,7.983812,1783330736.237,42.1426186,-1.5881028,303.32,46.94,1.91,1.32,73.86
468,8.000908,1783330736.254,42.1426187,-1.5881013,303.34,46.96,1.92,1.32,73.87
469,8.018004,1783330736.271,42.1426187,-1.5880999,303.37,46.99,1.92,1.32,73.88
470,8.035100,1783330736.288,42.1426188,-1.5880984,303.39,47.01,1.93,1.33,73.89
471,8.052196,1783330736.305,42.1426189,-1.5880970,303.42,47.04,1.93,1.32,73.90
472,8.069292,1783330736.322,42.1426189,-1.5880955,303.45,47.07,1.92,1.28,73.90
473,8.086388,1783330736.339,42.1426190,-1.5880940,303.47,47.09,1.91,1.25,73.91
474,8.103484,1783330736.356,42.1426191,-1.5880926,303.50,47.12,1.90,1.21,73.91
475,8.120579,1783330736.374,42.1426192,-1.5880911,303.52,47.14,1.89,1.18,73.91
476,8.137675,1783330736.391,42.1426210,-1.5880982,303.16,46.78,1.88,1.14,73.92
477,8.154771,1783330736.408,42.1426217,-1.5880914,303.23,46.85,1.86,1.11,73.92
478,8.171867,1783330736.425,42.1426218,-1.5880896,303.27,46.89,1.83,1.08,73.92
479,8.188963,1783330736.442,42.1426219,-1.5880878,303.30,46.92,1.81,1.05,73.92
480,8.206059,1783330736.459,42.1426219,-1.5880860,303.33,46.95,1.78,1.03,73.91
481,8.223155,1783330736.476,42.1426220,-1.5880842,303.37,46.99,1.76,1.00,73.91
482,8.240251,1783330736.493,42.1426221,-1.5880824,303.40,47.02,1.73,0.97,73.91
483,8.257347,1783330736.510,42.1426222,-1.5880807,303.43,47.05,1.70,0.97,73.90
484,8.274443,1783330736.527,42.1426222,-1.5880789,303.47,47.09,1.65,0.98,73.89
485,8.291539,1783330736.545,42.1426223,-1.5880771,303.50,47.12,1.61,0.99,73.88
486,8.308635,1783330736.562,42.1426224,-1.5880753,303.53,47.15,1.57,1.00,73.86
487,8.325731,1783330736.579,42.1426259,-1.5880800,303.02,46.64,1.53,1.01,73.85
488,8.342827,1783330736.596,42.1426250,-1.5880756,303.23,46.85,1.48,1.03,73.83
489,8.359923,1783330736.613,42.1426251,-1.5880740,303.26,46.88,1.41,0.97,73.82
490,8.377019,1783330736.630,42.1426251,-1.5880725,303.29,46.91,1.33,0.89,73.81
491,8.394115,1783330736.647,42.1426252,-1.5880709,303.32,46.94,1.25,0.81,73.80
492,8.411211,1783330736.664,42.1426252,-1.5880694,303.35,46.97,1.17,0.73,73.79
493,8.428307,1783330736.681,42.1426253,-1.5880678,303.38,47.00,1.09,0.65,73.77
494,8.445403,1783330736.698,42.1426253,-1.5880663,303.40,47.02,1.01,0.57,73.76
495,8.462499,1783330736.715,42.1426254,-1.5880647,303.43,47.05,0.93,0.65,73.75
496,8.479595,1783330736.733,42.1426254,-1.5880632,303.46,47.08,0.85,0.74,73.73
497,8.496691,1783330736.750,42.1426255,-1.5880616,303.49,47.11,0.77,0.84,73.72
498,8.513786,1783330736.767,42.1426267,-1.5880692,303.18,46.80,0.69,0.94,73.71
499,8.530882,1783330736.784,42.1426301,-1.5880636,302.94,46.56,0.61,1.04,73.69
500,8.547978,1783330736.801,42.1426282,-1.5880606,303.22,46.84,0.53,1.14,73.68
501,8.565074,1783330736.818,42.1426283,-1.5880592,303.24,46.86,0.42,1.08,73.63
502,8.582170,1783330736.835,42.1426283,-1.5880579,303.27,46.89,0.31,1.03,73.58
503,8.599266,1783330736.852,42.1426283,-1.5880565,303.30,46.92,0.20,0.98,73.53
504,8.616362,1783330736.869,42.1426284,-1.5880552,303.32,46.94,0.09,0.92,73.47
505,8.633458,1783330736.886,42.1426284,-1.5880538,303.35,46.97,-0.02,0.87,73.42
506,8.650554,1783330736.904,42.1426284,-1.5880525,303.38,47.00,-0.13,0.82,73.37
507,8.667650,1783330736.921,42.1426285,-1.5880511,303.41,47.03,-0.26,0.83,73.30
508,8.684746,1783330736.938,42.1426285,-1.5880498,303.43,47.05,-0.40,0.83,73.23
509,8.701842,1783330736.955,42.1426285,-1.5880484,303.46,47.08,-0.53,0.84,73.16
510,8.718938,1783330736.972,42.1426286,-1.5880471,303.49,47.11,-0.66,0.85,73.10
511,8.736034,1783330736.989,42.1426303,-1.5880540,303.14,46.76,-0.80,0.86,73.03
512,8.753130,1783330737.006,42.1426313,-1.5880475,303.19,46.81,-0.93,0.86,72.95
513,8.770226,1783330737.023,42.1426313,-1.5880459,303.22,46.84,-1.05,0.85,72.85
514,8.787322,1783330737.040,42.1426314,-1.5880443,303.26,46.88,-1.17,0.84,72.75
515,8.804418,1783330737.057,42.1426314,-1.5880426,303.29,46.91,-1.29,0.83,72.65
516,8.821514,1783330737.075,42.1426315,-1.5880410,303.32,46.94,-1.41,0.82,72.55
517,8.838610,1783330737.092,42.1426315,-1.5880394,303.35,46.97,-1.53,0.81,72.44
518,8.855706,1783330737.109,42.1426316,-1.5880377,303.38,47.00,-1.66,0.80,72.34
519,8.872802,1783330737.126,42.1426316,-1.5880361,303.42,47.04,-1.78,0.79,72.24
520,8.889898,1783330737.143,42.1426316,-1.5880345,303.45,47.07,-1.91,0.77,72.14
521,8.906993,1783330737.160,42.1426317,-1.5880328,303.48,47.10,-2.03,0.76,72.04
522,8.924089,1783330737.177,42.1426350,-1.5880376,303.01,46.63,-2.16,0.74,71.93
523,8.941185,1783330737.194,42.1426343,-1.5880332,303.18,46.80,-2.28,0.73,71.83
524,8.958281,1783330737.211,42.1426344,-1.5880318,303.20,46.82,-2.40,0.71,71.71
525,8.975377,1783330737.228,42.1426344,-1.5880304,303.23,46.85,-2.53,0.70,71.58
526,8.992473,1783330737.245,42.1426345,-1.5880290,303.26,46.88,-2.65,0.68,71.45
527,9.009569,1783330737.263,42.1426346,-1.5880276,303.29,46.91,-2.77,0.66,71.31
528,9.026665,1783330737.280,42.1426346,-1.5880262,303.32,46.94,-2.89,0.65,71.18
529,9.043761,1783330737.297,42.1426347,-1.5880248,303.35,46.97,-3.01,0.63,71.05
530,9.060857,1783330737.314,42.1426347,-1.5880234,303.38,47.00,-3.14,0.58,70.88
531,9.077953,1783330737.331,42.1426348,-1.5880220,303.41,47.03,-3.26,0.52,70.71
532,9.095049,1783330737.348,42.1426348,-1.5880206,303.44,47.06,-3.39,0.46,70.53
533,9.112145,1783330737.365,42.1426349,-1.5880192,303.47,47.09,-3.52,0.39,70.35
534,9.129241,1783330737.382,42.1426392,-1.5880228,302.91,46.53,-3.64,0.33,70.17
535,9.146337,1783330737.399,42.1426375,-1.5880197,303.17,46.79,-3.77,0.27,70.00
536,9.163433,1783330737.416,42.1426376,-1.5880185,303.20,46.82,-3.90,0.27,69.83
537,9.180529,1783330737.434,42.1426377,-1.5880173,303.22,46.84,-4.03,0.28,69.67
538,9.197625,1783330737.451,42.1426377,-1.5880161,303.25,46.87,-4.16,0.29,69.51
539,9.214721,1783330737.468,42.1426378,-1.5880148,303.27,46.89,-4.30,0.31,69.34
540,9.231817,1783330737.485,42.1426378,-1.5880136,303.30,46.92,-4.43,0.32,69.18
541,9.248913,1783330737.502,42.1426379,-1.5880124,303.32,46.94,-4.56,0.33,69.02
542,9.266009,1783330737.519,42.1426380,-1.5880112,303.35,46.97,-4.65,0.27,68.83
543,9.283105,1783330737.536,42.1426380,-1.5880100,303.38,47.00,-4.74,0.22,68.63
544,9.300200,1783330737.553,42.1426381,-1.5880088,303.40,47.02,-4.84,0.17,68.44
545,9.317296,1783330737.570,42.1426381,-1.5880076,303.43,47.05,-4.93,0.11,68.25
546,9.334392,1783330737.587,42.1426408,-1.5880078,303.13,46.75,-5.03,0.06,68.06
547,9.351488,1783330737.604,42.1426409,-1.5880066,303.16,46.78,-5.12,0.02,67.87
548,9.368584,1783330737.622,42.1426410,-1.5880053,303.19,46.81,-5.19,0.02,67.65
549,9.385680,1783330737.639,42.1426411,-1.5880040,303.22,46.84,-5.27,0.03,67.44
550,9.402776,1783330737.656,42.1426412,-1.5880027,303.25,46.87,-5.35,0.03,67.23
551,9.419872,1783330737.673,42.1426412,-1.5880014,303.28,46.90,-5.42,0.03,67.02
552,9.436968,1783330737.690,42.1426413,-1.5880001,303.30,46.92,-5.50,0.04,66.81
553,9.454064,1783330737.707,42.1426414,-1.5879988,303.33,46.95,-5.57,0.04,66.60
554,9.471160,1783330737.724,42.1426415,-1.5879975,303.36,46.98,-5.63,0.03,66.37
555,9.488256,1783330737.741,42.1426416,-1.5879962,303.39,47.01,-5.70,0.02,66.14
556,9.505352,1783330737.758,42.1426417,-1.5879949,303.42,47.04,-5.76,0.01,65.92
557,9.522448,1783330737.775,42.1426446,-1.5879996,302.98,46.60,-5.82,-0.00,65.69
558,9.539544,1783330737.793,42.1426443,-1.5879953,303.13,46.75,-5.88,-0.02,65.46
559,9.556640,1783330737.810,42.1426444,-1.5879942,303.16,46.78,-5.92,-0.03,65.23
560,9.573736,1783330737.827,42.1426445,-1.5879931,303.18,46.80,-5.94,-0.04,65.00
561,9.590832,1783330737.844,42.1426447,-1.5879920,303.20,46.82,-5.96,-0.06,64.76
562,9.607928,1783330737.861,42.1426448,-1.5879909,303.23,46.85,-5.98,-0.07,64.53
563,9.625024,1783330737.878,42.1426449,-1.5879898,303.25,46.87,-5.99,-0.09,64.29
564,9.642120,1783330737.895,42.1426450,-1.5879887,303.28,46.90,-6.01,-0.10,64.06
